project,camera,mark,Model,FOV,species,image_name,number,dates,times,diel,datetimes,deltatime,longitude,latitude,radian
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0742.JPG,1,3/21/24,11:21:39,0.677453704,3/21/24 11:21,19,NA,NA,2.974259212
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0743.JPG,1,3/21/24,11:21:39,0.677453704,3/21/24 11:21,0,NA,NA,2.974259212
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0744.JPG,1,3/21/24,11:21:40,0.677453704,3/21/24 11:21,1,NA,NA,2.974331934
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0745.JPG,1,3/21/24,11:21:59,0.677453704,3/21/24 11:21,19,NA,NA,2.975713653
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0746.JPG,1,3/21/24,11:22:00,0.677453704,3/21/24 11:22,1,NA,NA,2.975786375
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0747.JPG,2,3/21/24,11:22:01,0.677453704,3/21/24 11:22,1,NA,NA,2.975859097
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0748.JPG,1,3/21/24,11:25:40,0.677453704,3/21/24 11:25,219,NA,NA,2.991785226
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0749.JPG,1,3/21/24,11:25:41,0.677453704,3/21/24 11:25,1,NA,NA,2.991857948
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0750.JPG,1,3/21/24,11:25:41,0.677453704,3/21/24 11:25,0,NA,NA,2.991857948
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0751.JPG,1,3/21/24,11:26:51,0.677453704,3/21/24 11:26,70,NA,NA,2.996948492
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0752.JPG,1,3/21/24,11:26:51,0.677453704,3/21/24 11:26,0,NA,NA,2.996948492
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0753.JPG,1,3/21/24,11:26:52,0.677453704,3/21/24 11:26,1,NA,NA,2.997021214
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0754.JPG,1,3/21/24,11:27:21,0.677453704,3/21/24 11:27,29,NA,NA,2.999130153
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0755.JPG,1,3/21/24,11:27:22,0.677453704,3/21/24 11:27,1,NA,NA,2.999202875
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0756.JPG,1,3/21/24,11:27:23,0.677453704,3/21/24 11:27,1,NA,NA,2.999275598
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0757.JPG,1,3/21/24,11:32:51,0.677453704,3/21/24 11:32,328,NA,NA,3.023128431
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0758.JPG,1,3/21/24,11:32:52,0.677453704,3/21/24 11:32,1,NA,NA,3.023201153
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0760.JPG,1,3/21/24,11:33:20,0.677453704,3/21/24 11:33,28,NA,NA,3.02523737
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0761.JPG,1,3/21/24,11:33:20,0.677453704,3/21/24 11:33,0,NA,NA,3.02523737
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0762.JPG,1,3/21/24,11:33:21,0.677453704,3/21/24 11:33,1,NA,NA,3.025310092
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0763.JPG,1,3/21/24,14:37:04,0.677453704,3/21/24 14:37,11023,NA,NA,3.826925273
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0766.JPG,1,3/21/24,14:38:02,0.677453704,3/21/24 14:38,57,NA,NA,3.831143152
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0767.JPG,1,3/21/24,14:38:03,0.677453704,3/21/24 14:38,1,NA,NA,3.831215874
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0769.JPG,2,3/21/24,15:48:32,0.677453704,3/21/24 15:48,4229,NA,NA,4.138757433
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0770.JPG,2,3/21/24,15:48:33,0.677453704,3/21/24 15:48,1,NA,NA,4.138830155
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0771.JPG,2,3/21/24,15:48:33,0.677453704,3/21/24 15:48,0,NA,NA,4.138830155
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0772.JPG,2,3/21/24,15:49:15,0.677453704,3/21/24 15:49,42,NA,NA,4.141884481
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0773.JPG,3,3/21/24,15:49:16,0.677453704,3/21/24 15:49,1,NA,NA,4.141957203
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0774.JPG,3,3/21/24,15:49:17,0.677453704,3/21/24 15:49,1,NA,NA,4.142029925
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0775.JPG,2,3/21/24,15:50:11,0.677453704,3/21/24 15:50,54,NA,NA,4.145956916
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0776.JPG,2,3/21/24,15:50:12,0.677453704,3/21/24 15:50,1,NA,NA,4.146029638
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0777.JPG,2,3/21/24,15:50:13,0.677453704,3/21/24 15:50,1,NA,NA,4.14610236
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0778.JPG,3,3/21/24,15:50:32,0.677453704,3/21/24 15:50,19,NA,NA,4.147484079
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0779.JPG,2,3/21/24,15:50:33,0.677453704,3/21/24 15:50,1,NA,NA,4.147556801
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0780.JPG,2,3/21/24,15:50:34,0.677453704,3/21/24 15:50,1,NA,NA,4.147629523
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0787.JPG,1,3/21/24,15:55:59,0.677453704,3/21/24 15:55,196,NA,NA,4.17126419
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0788.JPG,2,3/21/24,15:55:59,0.677453704,3/21/24 15:55,0,NA,NA,4.17126419
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0789.JPG,1,3/21/24,15:56:00,0.677453704,3/21/24 15:56,1,NA,NA,4.171336912
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0790.JPG,1,3/21/24,17:35:47,0.677453704,3/21/24 17:35,5987,NA,NA,4.606723839
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0791.JPG,1,3/21/24,17:35:48,0.677453704,3/21/24 17:35,1,NA,NA,4.606796561
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0792.JPG,1,3/21/24,17:35:49,0.677453704,3/21/24 17:35,1,NA,NA,4.606869283
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0793.JPG,1,3/22/24,9:12:26,0.677453704,3/22/24 9:12,663,NA,NA,2.410445141
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0794.JPG,1,3/22/24,9:12:27,0.677453704,3/22/24 9:12,1,NA,NA,2.410517863
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0797.JPG,1,3/22/24,9:14:25,0.677453704,3/22/24 9:14,1,NA,NA,2.419099065
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0799.JPG,1,3/22/24,9:14:58,0.677453704,3/22/24 9:14,33,NA,NA,2.421498893
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0800.JPG,1,3/22/24,9:14:59,0.677453704,3/22/24 9:14,1,NA,NA,2.421571615
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0801.JPG,1,3/22/24,9:14:59,0.677453704,3/22/24 9:14,0,NA,NA,2.421571615
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0802.JPG,1,3/22/24,9:16:03,0.677453704,3/22/24 9:16,64,NA,NA,2.426225826
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0805.JPG,1,3/22/24,9:20:52,0.677453704,3/22/24 9:20,287,NA,NA,2.4472425
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0806.JPG,1,3/22/24,9:20:53,0.677453704,3/22/24 9:20,1,NA,NA,2.447315222
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0807.JPG,1,3/22/24,9:20:53,0.677453704,3/22/24 9:20,0,NA,NA,2.447315222
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0808.JPG,1,3/22/24,9:22:45,0.677453704,3/22/24 9:22,112,NA,NA,2.455460091
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0811.JPG,1,3/22/24,9:26:49,0.677453704,3/22/24 9:26,243,NA,NA,2.473204272
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0817.JPG,2,3/22/24,10:43:26,0.677453704,3/22/24 10:43,547,NA,NA,2.807507546
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0818.JPG,3,3/22/24,10:43:27,0.677453704,3/22/24 10:43,1,NA,NA,2.807580268
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0819.JPG,3,3/22/24,10:43:28,0.677453704,3/22/24 10:43,1,NA,NA,2.80765299
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0820.JPG,1,3/22/24,10:43:52,0.677453704,3/22/24 10:43,24,NA,NA,2.809398319
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0821.JPG,2,3/22/24,10:43:52,0.677453704,3/22/24 10:43,0,NA,NA,2.809398319
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0822.JPG,3,3/22/24,10:43:53,0.677453704,3/22/24 10:43,1,NA,NA,2.809471041
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0823.JPG,2,3/22/24,10:44:11,0.677453704,3/22/24 10:44,18,NA,NA,2.810780038
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0824.JPG,3,3/22/24,10:44:12,0.677453704,3/22/24 10:44,1,NA,NA,2.81085276
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0825.JPG,2,3/22/24,10:44:12,0.677453704,3/22/24 10:44,0,NA,NA,2.81085276
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0826.JPG,1,3/22/24,10:44:43,0.677453704,3/22/24 10:44,31,NA,NA,2.813107144
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0827.JPG,1,3/22/24,10:44:43,0.677453704,3/22/24 10:44,0,NA,NA,2.813107144
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0828.JPG,1,3/22/24,10:44:44,0.677453704,3/22/24 10:44,1,NA,NA,2.813179866
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0829.JPG,3,3/22/24,10:45:28,0.677453704,3/22/24 10:45,44,NA,NA,2.816379636
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0830.JPG,2,3/22/24,10:45:29,0.677453704,3/22/24 10:45,1,NA,NA,2.816452358
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0831.JPG,1,3/22/24,10:45:30,0.677453704,3/22/24 10:45,1,NA,NA,2.81652508
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0835.JPG,1,3/22/24,10:46:47,0.677453704,3/22/24 10:46,40,NA,NA,2.822124678
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0836.JPG,1,3/22/24,10:46:48,0.677453704,3/22/24 10:46,1,NA,NA,2.8221974
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0837.JPG,1,3/22/24,10:46:49,0.677453704,3/22/24 10:46,1,NA,NA,2.822270123
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0850.JPG,1,3/22/24,14:06:37,0.677453704,3/22/24 14:06,27,NA,NA,3.694062084
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0859.JPG,1,3/22/24,14:08:02,0.677453704,3/22/24 14:08,35,NA,NA,3.700243458
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0860.JPG,1,3/22/24,14:08:03,0.677453704,3/22/24 14:08,1,NA,NA,3.70031618
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0861.JPG,1,3/22/24,14:08:04,0.677453704,3/22/24 14:08,1,NA,NA,3.700388902
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0862.JPG,1,3/22/24,14:08:51,0.677453704,3/22/24 14:08,47,NA,NA,3.703806839
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0874.JPG,1,3/22/24,14:12:59,0.677453704,3/22/24 14:12,172,NA,NA,3.721841908
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0878.JPG,1,3/22/24,14:15:33,0.677453704,3/22/24 14:15,1,NA,NA,3.733041104
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0879.JPG,1,3/22/24,14:15:34,0.677453704,3/22/24 14:15,1,NA,NA,3.733113826
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0883.JPG,1,3/22/24,14:24:36,0.677453704,3/22/24 14:24,21,NA,NA,3.772529178
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0884.JPG,1,3/22/24,14:24:36,0.677453704,3/22/24 14:24,0,NA,NA,3.772529178
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0885.JPG,1,3/22/24,14:24:37,0.677453704,3/22/24 14:24,1,NA,NA,3.7726019
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0895.JPG,2,3/22/24,14:56:26,0.677453704,3/22/24 14:56,43,NA,NA,3.911428298
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0896.JPG,1,3/22/24,14:56:26,0.677453704,3/22/24 14:56,0,NA,NA,3.911428298
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0897.JPG,1,3/22/24,14:56:27,0.677453704,3/22/24 14:56,1,NA,NA,3.91150102
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0898.JPG,1,3/22/24,15:06:43,0.677453704,3/22/24 15:06,616,NA,NA,3.956297804
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0899.JPG,1,3/22/24,15:06:44,0.677453704,3/22/24 15:06,1,NA,NA,3.956370526
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0900.JPG,1,3/22/24,15:06:45,0.677453704,3/22/24 15:06,1,NA,NA,3.956443248
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0913.JPG,1,3/23/24,10:32:53,0.677453704,3/23/24 10:32,21,NA,NA,2.761474487
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0914.JPG,1,3/23/24,10:32:53,0.677453704,3/23/24 10:32,0,NA,NA,2.761474487
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0915.JPG,1,3/23/24,10:32:54,0.677453704,3/23/24 10:32,1,NA,NA,2.761547209
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0919.JPG,1,3/23/24,10:34:18,0.677453704,3/23/24 10:34,58,NA,NA,2.767655861
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0920.JPG,1,3/23/24,10:34:19,0.677453704,3/23/24 10:34,1,NA,NA,2.767728583
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0921.JPG,1,3/23/24,10:34:19,0.677453704,3/23/24 10:34,0,NA,NA,2.767728583
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0934.JPG,1,3/23/24,10:37:12,0.677453704,3/23/24 10:37,23,NA,NA,2.780309498
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0936.JPG,1,3/23/24,10:37:14,0.677453704,3/23/24 10:37,1,NA,NA,2.780454943
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0937.JPG,1,3/23/24,10:37:32,0.677453704,3/23/24 10:37,18,NA,NA,2.781763939
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0938.JPG,1,3/23/24,10:37:32,0.677453704,3/23/24 10:37,0,NA,NA,2.781763939
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0939.JPG,1,3/23/24,10:37:33,0.677453704,3/23/24 10:37,1,NA,NA,2.781836662
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0940.JPG,1,3/23/24,10:37:52,0.677453704,3/23/24 10:37,19,NA,NA,2.783218381
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0941.JPG,1,3/23/24,10:37:53,0.677453704,3/23/24 10:37,1,NA,NA,2.783291103
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0942.JPG,1,3/23/24,10:37:53,0.677453704,3/23/24 10:37,0,NA,NA,2.783291103
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0943.JPG,1,3/23/24,10:38:38,0.677453704,3/23/24 10:38,45,NA,NA,2.786563595
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0944.JPG,1,3/23/24,10:38:39,0.677453704,3/23/24 10:38,1,NA,NA,2.786636317
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0945.JPG,2,3/23/24,10:38:39,0.677453704,3/23/24 10:38,0,NA,NA,2.786636317
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0948.JPG,1,3/23/24,10:39:11,0.677453704,3/23/24 10:39,1,NA,NA,2.788963423
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0949.JPG,1,3/23/24,10:39:42,0.677453704,3/23/24 10:39,31,NA,NA,2.791217806
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0950.JPG,2,3/23/24,10:39:43,0.677453704,3/23/24 10:39,1,NA,NA,2.791290528
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0951.JPG,1,3/23/24,10:39:43,0.677453704,3/23/24 10:39,0,NA,NA,2.791290528
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0952.JPG,1,3/23/24,10:40:02,0.677453704,3/23/24 10:40,19,NA,NA,2.792672247
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0953.JPG,1,3/23/24,10:40:02,0.677453704,3/23/24 10:40,0,NA,NA,2.792672247
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0955.JPG,3,3/23/24,10:40:30,0.677453704,3/23/24 10:40,27,NA,NA,2.794708465
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0956.JPG,2,3/23/24,10:40:31,0.677453704,3/23/24 10:40,1,NA,NA,2.794781187
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0957.JPG,2,3/23/24,10:40:32,0.677453704,3/23/24 10:40,1,NA,NA,2.794853909
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0958.JPG,1,3/23/24,10:41:11,0.677453704,3/23/24 10:41,39,NA,NA,2.797690069
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0959.JPG,1,3/23/24,10:41:11,0.677453704,3/23/24 10:41,0,NA,NA,2.797690069
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0960.JPG,2,3/23/24,10:41:12,0.677453704,3/23/24 10:41,1,NA,NA,2.797762791
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0962.JPG,1,3/23/24,10:41:31,0.677453704,3/23/24 10:41,1,NA,NA,2.79914451
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0964.JPG,2,3/23/24,10:42:04,0.677453704,3/23/24 10:42,32,NA,NA,2.801544338
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0965.JPG,2,3/23/24,10:42:05,0.677453704,3/23/24 10:42,1,NA,NA,2.80161706
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0966.JPG,2,3/23/24,10:42:06,0.677453704,3/23/24 10:42,1,NA,NA,2.801689782
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0967.JPG,1,3/23/24,10:42:57,0.677453704,3/23/24 10:42,51,NA,NA,2.805398606
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0970.JPG,1,3/23/24,10:43:30,0.677453704,3/23/24 10:43,31,NA,NA,2.807798434
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0971.JPG,2,3/23/24,10:43:31,0.677453704,3/23/24 10:43,1,NA,NA,2.807871156
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0972.JPG,2,3/23/24,10:43:32,0.677453704,3/23/24 10:43,1,NA,NA,2.807943878
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0976.JPG,2,3/23/24,10:48:47,0.677453704,3/23/24 10:48,2,NA,NA,2.830851325
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0977.JPG,1,3/23/24,10:48:48,0.677453704,3/23/24 10:48,1,NA,NA,2.830924047
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0978.JPG,1,3/23/24,10:48:49,0.677453704,3/23/24 10:48,1,NA,NA,2.830996769
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0988.JPG,1,3/23/24,10:51:51,0.677453704,3/23/24 10:51,17,NA,NA,2.844232182
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0989.JPG,1,3/23/24,10:51:52,0.677453704,3/23/24 10:51,1,NA,NA,2.844304904
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0990.JPG,1,3/23/24,10:51:53,0.677453704,3/23/24 10:51,1,NA,NA,2.844377626
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0991.JPG,1,3/23/24,10:52:39,0.677453704,3/23/24 10:52,46,NA,NA,2.847722841
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0992.JPG,1,3/23/24,10:52:40,0.677453704,3/23/24 10:52,1,NA,NA,2.847795563
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0993.JPG,1,3/23/24,10:52:41,0.677453704,3/23/24 10:52,1,NA,NA,2.847868285
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0994.JPG,1,3/23/24,10:53:41,0.677453704,3/23/24 10:53,45,NA,NA,2.852231608
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0995.JPG,1,3/23/24,10:53:42,0.677453704,3/23/24 10:53,1,NA,NA,2.85230433
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0996.JPG,1,3/23/24,10:53:43,0.677453704,3/23/24 10:53,1,NA,NA,2.852377052
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0997.JPG,2,3/23/24,10:56:11,0.677453704,3/23/24 10:56,148,NA,NA,2.863139916
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0998.JPG,2,3/23/24,10:56:12,0.677453704,3/23/24 10:56,1,NA,NA,2.863212638
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0999.JPG,2,3/23/24,10:56:13,0.677453704,3/23/24 10:56,1,NA,NA,2.86328536
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1000.JPG,1,3/23/24,10:56:35,0.677453704,3/23/24 10:56,22,NA,NA,2.864885245
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1001.JPG,1,3/23/24,10:56:36,0.677453704,3/23/24 10:56,1,NA,NA,2.864957967
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1002.JPG,1,3/23/24,10:56:37,0.677453704,3/23/24 10:56,1,NA,NA,2.865030689
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1003.JPG,3,3/23/24,10:57:12,0.677453704,3/23/24 10:57,35,NA,NA,2.867575961
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1004.JPG,4,3/23/24,10:57:13,0.677453704,3/23/24 10:57,1,NA,NA,2.867648683
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1005.JPG,2,3/23/24,10:57:14,0.677453704,3/23/24 10:57,1,NA,NA,2.867721405
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1006.JPG,1,3/23/24,10:57:38,0.677453704,3/23/24 10:57,24,NA,NA,2.869466734
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1007.JPG,1,3/23/24,10:57:39,0.677453704,3/23/24 10:57,1,NA,NA,2.869539456
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1008.JPG,1,3/23/24,10:57:40,0.677453704,3/23/24 10:57,1,NA,NA,2.869612178
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1009.JPG,1,3/23/24,10:58:19,0.677453704,3/23/24 10:58,39,NA,NA,2.872448339
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1015.JPG,2,3/23/24,10:59:30,0.677453704,3/23/24 10:59,43,NA,NA,2.877611604
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1016.JPG,2,3/23/24,10:59:31,0.677453704,3/23/24 10:59,1,NA,NA,2.877684326
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1017.JPG,2,3/23/24,10:59:32,0.677453704,3/23/24 10:59,1,NA,NA,2.877757048
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1027.JPG,1,3/23/24,11:04:28,0.677453704,3/23/24 11:04,56,NA,NA,2.899282776
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1028.JPG,1,3/23/24,11:04:29,0.677453704,3/23/24 11:04,1,NA,NA,2.899355498
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF1029.JPG,1,3/23/24,11:04:29,0.677453704,3/23/24 11:04,0,NA,NA,2.899355498
