"project","camera","species","image_name","number","Make","Model","FOV","dates","times","FocalLength","diel","datetimes","deltatime","longitude","latitude","radian"
"First","CAMERA 4","Chlorocebus aethiops","DSCF0012.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:24:45",6,0.677453703703704,"2019-01-20 15:24:45",4,NA,NA,4.03498306445439
"First","CAMERA 4","Chlorocebus aethiops","DSCF0013.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:25:52",6,0.677453703703704,"2019-01-20 15:25:52",67,NA,NA,4.03985544194954
"First","CAMERA 4","Chlorocebus aethiops","DSCF0015.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:25:56",6,0.677453703703704,"2019-01-20 15:25:56",4,NA,NA,4.04014633015821
"First","CAMERA 4","Chlorocebus aethiops","DSCF0016.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:28:44",6,0.677453703703704,"2019-01-20 15:28:44",168,NA,NA,4.05236363492217
"First","CAMERA 4","Chlorocebus aethiops","DSCF0017.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:28:45",6,0.677453703703704,"2019-01-20 15:28:45",1,NA,NA,4.05243635697433
"First","CAMERA 4","Chlorocebus aethiops","DSCF0018.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-20","15:28:45",6,0.677453703703704,"2019-01-20 15:28:45",0,NA,NA,4.05243635697433
"First","CAMERA 4","Chlorocebus aethiops","DSCF0022.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:23:38",6,0.677453703703704,"2019-01-21 15:23:38",85951,NA,NA,4.03011068695924
"First","CAMERA 4","Chlorocebus aethiops","DSCF0023.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:23:38",6,0.677453703703704,"2019-01-21 15:23:38",0,NA,NA,4.03011068695924
"First","CAMERA 4","Chlorocebus aethiops","DSCF0024.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:23:39",6,0.677453703703704,"2019-01-21 15:23:39",1,NA,NA,4.03018340901141
"First","CAMERA 4","Chlorocebus aethiops","DSCF0025.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:25:32",6,0.677453703703704,"2019-01-21 15:25:32",113,NA,NA,4.03840100090621
"First","CAMERA 4","Chlorocebus aethiops","DSCF0026.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:25:33",6,0.677453703703704,"2019-01-21 15:25:33",1,NA,NA,4.03847372295838
"First","CAMERA 4","Chlorocebus aethiops","DSCF0027.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:25:33",6,0.677453703703704,"2019-01-21 15:25:33",0,NA,NA,4.03847372295838
"First","CAMERA 4","Chlorocebus aethiops","DSCF0028.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:32:10",6,0.677453703703704,"2019-01-21 15:32:10",397,NA,NA,4.06734437766845
"First","CAMERA 4","Chlorocebus aethiops","DSCF0029.JPG",3,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:32:11",6,0.677453703703704,"2019-01-21 15:32:11",1,NA,NA,4.06741709972062
"First","CAMERA 4","Chlorocebus aethiops","DSCF0031.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:40:30",6,0.677453703703704,"2019-01-21 15:40:30",499,NA,NA,4.10370540375167
"First","CAMERA 4","Chlorocebus aethiops","DSCF0032.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:40:31",6,0.677453703703704,"2019-01-21 15:40:31",1,NA,NA,4.10377812580383
"First","CAMERA 4","Chlorocebus aethiops","DSCF0033.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:40:32",6,0.677453703703704,"2019-01-21 15:40:32",1,NA,NA,4.103850847856
"First","CAMERA 4","Chlorocebus aethiops","DSCF0034.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-21","15:42:49",6,0.677453703703704,"2019-01-21 15:42:49",137,NA,NA,4.1138137690028
"First","CAMERA 4","Chlorocebus aethiops","DSCF0037.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-23","15:35:20",6,0.677453703703704,"2019-01-23 15:35:20",172351,NA,NA,4.08116156758007
"First","CAMERA 4","Chlorocebus aethiops","DSCF0038.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-23","15:35:21",6,0.677453703703704,"2019-01-23 15:35:21",1,NA,NA,4.08123428963224
"First","CAMERA 4","Syncerus caffer","DSCF0043.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:01:07",6,0.677453703703704,"2019-01-24 06:01:07",51946,NA,NA,1.57566870429005
"First","CAMERA 4","Syncerus caffer","DSCF0044.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:01:08",6,0.677453703703704,"2019-01-24 06:01:08",1,NA,NA,1.57574142634221
"First","CAMERA 4","Syncerus caffer","DSCF0045.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:01:09",6,0.677453703703704,"2019-01-24 06:01:09",1,NA,NA,1.57581414839438
"First","CAMERA 4","Syncerus caffer","DSCF0052.JPG",3,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:05:27",6,0.677453703703704,"2019-01-24 06:05:27",158,NA,NA,1.59457643785332
"First","CAMERA 4","Syncerus caffer","DSCF0053.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:05:28",6,0.677453703703704,"2019-01-24 06:05:28",1,NA,NA,1.59464915990549
"First","CAMERA 4","Syncerus caffer","DSCF0054.JPG",2,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:05:29",6,0.677453703703704,"2019-01-24 06:05:29",1,NA,NA,1.59472188195765
"First","CAMERA 4","Syncerus caffer","DSCF0055.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:05:51",6,0.677453703703704,"2019-01-24 06:05:51",22,NA,NA,1.59632176710531
"First","CAMERA 4","Syncerus caffer","DSCF0056.JPG",1,"VICTURE","HC300",96.0772868655396,"2019-01-24","06:05:52",6,0.677453703703704,"2019-01-24 06:05:52",1,NA,NA,1.59639448915748
"First","CAMERA 19","Chlorocebus aethiops","DSCF0158.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-20","16:15:28",6,0.677453703703704,"2023-09-20 16:15:28",599586,NA,NA,4.25627626919684
"First","CAMERA 19","Chlorocebus aethiops","DSCF0159.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-20","16:15:29",6,0.677453703703704,"2023-09-20 16:15:29",1,NA,NA,4.256348991249
"First","CAMERA 19","Chlorocebus aethiops","DSCF0160.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-20","16:15:32",6,0.677453703703704,"2023-09-20 16:15:32",3,NA,NA,4.2565671574055
"First","CAMERA 19","Sylvicapra grimmia","DSCF0161.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:32:45",6,0.677453703703704,"2023-09-21 13:32:45",76633,NA,NA,3.54629087389598
"First","CAMERA 19","Sylvicapra grimmia","DSCF0162.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:32:46",6,0.677453703703704,"2023-09-21 13:32:46",1,NA,NA,3.54636359594814
"First","CAMERA 19","Sylvicapra grimmia","DSCF0163.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:32:46",6,0.677453703703704,"2023-09-21 13:32:46",0,NA,NA,3.54636359594814
"First","CAMERA 19","Sylvicapra grimmia","DSCF0164.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:33:26",6,0.677453703703704,"2023-09-21 13:33:26",40,NA,NA,3.5492724780348
"First","CAMERA 19","Sylvicapra grimmia","DSCF0166.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:33:27",6,0.677453703703704,"2023-09-21 13:33:27",1,NA,NA,3.54934520008697
"First","CAMERA 19","Sylvicapra grimmia","DSCF0165.JPG",1,"VICTURE","HC300",96.0772868655396,"2023-09-21","13:33:27",6,0.677453703703704,"2023-09-21 13:33:27",0,NA,NA,3.54934520008697
"First","FCPEN","Syncerus caffer","DSCF0030.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:32:10",6,0.677453703703704,"2024-03-02 22:32:10",0,NA,NA,5.8999400922625
"First","FCPEN","Syncerus caffer","DSCF0031.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:32:29",6,0.677453703703704,"2024-03-02 22:32:29",19,NA,NA,5.90132181125366
"First","FCPEN","Syncerus caffer","DSCF0032.JPG",2,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:32:29",6,0.677453703703704,"2024-03-02 22:32:29",0,NA,NA,5.90132181125366
"First","FCPEN","Syncerus caffer","DSCF0033.JPG",2,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:32:30",6,0.677453703703704,"2024-03-02 22:32:30",1,NA,NA,5.90139453330583
"First","FCPEN","Syncerus caffer","DSCF0034.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:33:05",6,0.677453703703704,"2024-03-02 22:33:05",35,NA,NA,5.90393980513165
"First","FCPEN","Syncerus caffer","DSCF0035.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:33:06",6,0.677453703703704,"2024-03-02 22:33:06",1,NA,NA,5.90401252718382
"First","FCPEN","Syncerus caffer","DSCF0036.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-02","22:33:06",6,0.677453703703704,"2024-03-02 22:33:06",0,NA,NA,5.90401252718382
"First","FCPEN","Erythrocebus patas","DSCF0015.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","10:21:56",6,0.677453703703704,"2024-03-10 10:21:56",1,NA,NA,2.71369609864252
"First","FCPEN","Erythrocebus patas","DSCF0016.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","15:04:38",6,0.677453703703704,"2024-03-10 15:04:38",3387,NA,NA,3.94720754748951
"First","FCPEN","Erythrocebus patas","DSCF0017.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","15:04:39",6,0.677453703703704,"2024-03-10 15:04:39",1,NA,NA,3.94728026954168
"First","FCPEN","Erythrocebus patas","DSCF0018.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","15:04:40",6,0.677453703703704,"2024-03-10 15:04:40",1,NA,NA,3.94735299159384
"First","FCPEN","Erythrocebus patas","DSCF0019.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","15:05:47",6,0.677453703703704,"2024-03-10 15:05:47",67,NA,NA,3.95222536908899
"First","FCPEN","Erythrocebus patas","DSCF0004.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","15:12:17",6,0.677453703703704,"2024-03-10 15:12:17",389,NA,NA,3.9805869694339
"First","FCPEN","Erythrocebus patas","DSCF0005.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","15:12:18",6,0.677453703703704,"2024-03-10 15:12:18",1,NA,NA,3.98065969148607
"First","FCPEN","Erythrocebus patas","DSCF0013.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:28:11",6,0.677453703703704,"2024-03-10 17:28:11",6287,NA,NA,4.57356258279897
"First","FCPEN","Erythrocebus patas","DSCF0014.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:28:11",6,0.677453703703704,"2024-03-10 17:28:11",0,NA,NA,4.57356258279897
"First","FCPEN","Erythrocebus patas","DSCF0015.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:28:12",6,0.677453703703704,"2024-03-10 17:28:12",1,NA,NA,4.57363530485114
"First","FCPEN","Erythrocebus patas","DSCF0016.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:28:59",6,0.677453703703704,"2024-03-10 17:28:59",47,NA,NA,4.57705324130296
"First","FCPEN","Erythrocebus patas","DSCF0019.JPG",3,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:31:25",6,0.677453703703704,"2024-03-10 17:31:25",144,NA,NA,4.58767066091926
"First","FCPEN","Erythrocebus patas","DSCF0020.JPG",3,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:31:26",6,0.677453703703704,"2024-03-10 17:31:26",1,NA,NA,4.58774338297143
"First","FCPEN","Erythrocebus patas","DSCF0021.JPG",3,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:31:26",6,0.677453703703704,"2024-03-10 17:31:26",0,NA,NA,4.58774338297143
"First","FCPEN","Erythrocebus patas","DSCF0022.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:32:03",6,0.677453703703704,"2024-03-10 17:32:03",37,NA,NA,4.59043409890159
"First","FCPEN","Erythrocebus patas","DSCF0024.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:32:04",6,0.677453703703704,"2024-03-10 17:32:04",0,NA,NA,4.59050682095375
"First","FCPEN","Erythrocebus patas","DSCF0025.JPG",2,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:47:38",6,0.677453703703704,"2024-03-10 17:47:38",934,NA,NA,4.6584292176772
"First","FCPEN","Erythrocebus patas","DSCF0026.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:47:38",6,0.677453703703704,"2024-03-10 17:47:38",0,NA,NA,4.6584292176772
"First","FCPEN","Erythrocebus patas","DSCF0027.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:47:39",6,0.677453703703704,"2024-03-10 17:47:39",1,NA,NA,4.65850193972936
"First","FCPEN","Erythrocebus patas","DSCF0028.JPG",2,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:49:03",6,0.677453703703704,"2024-03-10 17:49:03",84,NA,NA,4.66461059211135
"First","FCPEN","Erythrocebus patas","DSCF0029.JPG",2,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:49:04",6,0.677453703703704,"2024-03-10 17:49:04",1,NA,NA,4.66468331416351
"First","FCPEN","Erythrocebus patas","DSCF0030.JPG",3,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:49:04",6,0.677453703703704,"2024-03-10 17:49:04",0,NA,NA,4.66468331416351
"First","FCPEN","Erythrocebus patas","DSCF0031.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:54:24",6,0.677453703703704,"2024-03-10 17:54:24",320,NA,NA,4.68795437085677
"First","FCPEN","Erythrocebus patas","DSCF0032.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:54:24",6,0.677453703703704,"2024-03-10 17:54:24",0,NA,NA,4.68795437085677
"First","FCPEN","Erythrocebus patas","DSCF0033.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:54:25",6,0.677453703703704,"2024-03-10 17:54:25",1,NA,NA,4.68802709290894
"First","FCPEN","Erythrocebus patas","DSCF0034.JPG",1,"VICTURE","HC300",96.0772868655396,"2024-03-10","17:56:35",6,0.677453703703704,"2024-03-10 17:56:35",130,NA,NA,4.69748095969057
"First","FCPEN","Erythrocebus patas","DSCF0028.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","17:59:01",6,0.677453703703704,"2024-03-10 17:59:01",91,NA,NA,4.70809837930687
"First","FCPEN","Erythrocebus patas","DSCF0034.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:31:22",6,0.677453703703704,"2024-03-10 18:31:22",62,NA,NA,4.84925188256191
"First","FCPEN","Erythrocebus patas","DSCF0035.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:31:22",6,0.677453703703704,"2024-03-10 18:31:22",0,NA,NA,4.84925188256191
"First","FCPEN","Erythrocebus patas","DSCF0040.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:21",6,0.677453703703704,"2024-03-10 18:34:21",178,NA,NA,4.8622691298997
"First","FCPEN","Erythrocebus patas","DSCF0041.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:22",6,0.677453703703704,"2024-03-10 18:34:22",1,NA,NA,4.86234185195187
"First","FCPEN","Erythrocebus patas","DSCF0042.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:22",6,0.677453703703704,"2024-03-10 18:34:22",0,NA,NA,4.86234185195187
"First","FCPEN","Erythrocebus patas","DSCF0043.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:51",6,0.677453703703704,"2024-03-10 18:34:51",29,NA,NA,4.8644507914647
"First","FCPEN","Erythrocebus patas","DSCF0044.JPG",13,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:52",6,0.677453703703704,"2024-03-10 18:34:52",1,NA,NA,4.86452351351686
"First","FCPEN","Erythrocebus patas","DSCF0045.JPG",15,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:34:52",6,0.677453703703704,"2024-03-10 18:34:52",0,NA,NA,4.86452351351686
"First","FCPEN","Erythrocebus patas","DSCF0037.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:35:24",6,0.677453703703704,"2024-03-10 18:35:24",32,NA,NA,4.86685061918619
"First","FCPEN","Erythrocebus patas","DSCF0046.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:35:40",6,0.677453703703704,"2024-03-10 18:35:40",15,NA,NA,4.86801417202085
"First","FCPEN","Erythrocebus patas","DSCF0047.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:35:41",6,0.677453703703704,"2024-03-10 18:35:41",1,NA,NA,4.86808689407302
"First","FCPEN","Erythrocebus patas","DSCF0048.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:35:42",6,0.677453703703704,"2024-03-10 18:35:42",1,NA,NA,4.86815961612518
"First","FCPEN","Erythrocebus patas","DSCF0049.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:33",6,0.677453703703704,"2024-03-10 18:36:33",51,NA,NA,4.87186844078567
"First","FCPEN","Erythrocebus patas","DSCF0050.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:33",6,0.677453703703704,"2024-03-10 18:36:33",0,NA,NA,4.87186844078567
"First","FCPEN","Erythrocebus patas","DSCF0051.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:34",6,0.677453703703704,"2024-03-10 18:36:34",1,NA,NA,4.87194116283784
"First","FCPEN","Erythrocebus patas","DSCF0052.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:52",6,0.677453703703704,"2024-03-10 18:36:52",18,NA,NA,4.87325015977683
"First","FCPEN","Erythrocebus patas","DSCF0053.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:52",6,0.677453703703704,"2024-03-10 18:36:52",0,NA,NA,4.87325015977683
"First","FCPEN","Erythrocebus patas","DSCF0054.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:36:53",6,0.677453703703704,"2024-03-10 18:36:53",1,NA,NA,4.873322881829
"First","FCPEN","Erythrocebus patas","DSCF0055.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:11",6,0.677453703703704,"2024-03-10 18:37:11",18,NA,NA,4.874631878768
"First","FCPEN","Erythrocebus patas","DSCF0056.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:11",6,0.677453703703704,"2024-03-10 18:37:11",0,NA,NA,4.874631878768
"First","FCPEN","Erythrocebus patas","DSCF0057.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:12",6,0.677453703703704,"2024-03-10 18:37:12",1,NA,NA,4.87470460082016
"First","FCPEN","Erythrocebus patas","DSCF0058.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:40",6,0.677453703703704,"2024-03-10 18:37:40",28,NA,NA,4.87674081828082
"First","FCPEN","Erythrocebus patas","DSCF0059.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:40",6,0.677453703703704,"2024-03-10 18:37:40",0,NA,NA,4.87674081828082
"First","FCPEN","Erythrocebus patas","DSCF0060.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:37:41",6,0.677453703703704,"2024-03-10 18:37:41",1,NA,NA,4.87681354033299
"First","FCPEN","Erythrocebus patas","DSCF0061.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:21",6,0.677453703703704,"2024-03-10 18:38:21",40,NA,NA,4.87972242241965
"First","FCPEN","Erythrocebus patas","DSCF0062.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:22",6,0.677453703703704,"2024-03-10 18:38:22",1,NA,NA,4.87979514447181
"First","FCPEN","Erythrocebus patas","DSCF0063.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:22",6,0.677453703703704,"2024-03-10 18:38:22",0,NA,NA,4.87979514447181
"First","FCPEN","Erythrocebus patas","DSCF0064.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:42",6,0.677453703703704,"2024-03-10 18:38:42",20,NA,NA,4.88124958551514
"First","FCPEN","Erythrocebus patas","DSCF0065.JPG",14,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:43",6,0.677453703703704,"2024-03-10 18:38:43",1,NA,NA,4.88132230756731
"First","FCPEN","Erythrocebus patas","DSCF0066.JPG",12,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:38:43",6,0.677453703703704,"2024-03-10 18:38:43",0,NA,NA,4.88132230756731
"First","FCPEN","Erythrocebus patas","DSCF0040.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:39:23",6,0.677453703703704,"2024-03-10 18:39:23",40,NA,NA,4.88423118965396
"First","FCPEN","Erythrocebus patas","DSCF0041.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:39:24",6,0.677453703703704,"2024-03-10 18:39:24",1,NA,NA,4.88430391170613
"First","FCPEN","Erythrocebus patas","DSCF0042.JPG",1,"VICTURE","HC300",104.052994691324,"2024-03-10","18:39:25",6,0.677453703703704,"2024-03-10 18:39:25",1,NA,NA,4.8843766337583
"First","FCPEN","Erythrocebus patas","DSCF0067.JPG",7,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:39:36",6,0.677453703703704,"2024-03-10 18:39:36",11,NA,NA,4.88517657633213
"First","FCPEN","Erythrocebus patas","DSCF0068.JPG",8,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:39:36",6,0.677453703703704,"2024-03-10 18:39:36",0,NA,NA,4.88517657633213
"First","FCPEN","Erythrocebus patas","DSCF0069.JPG",7,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:39:37",6,0.677453703703704,"2024-03-10 18:39:37",1,NA,NA,4.8852492983843
"First","FCPEN","Erythrocebus patas","DSCF0070.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:39:59",6,0.677453703703704,"2024-03-10 18:39:59",15,NA,NA,4.88684918353196
"First","FCPEN","Erythrocebus patas","DSCF0071.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:39:59",6,0.677453703703704,"2024-03-10 18:39:59",0,NA,NA,4.88684918353196
"First","FCPEN","Erythrocebus patas","DSCF0072.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:00",6,0.677453703703704,"2024-03-10 18:40:00",1,NA,NA,4.88692190558412
"First","FCPEN","Erythrocebus patas","DSCF0073.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:22",6,0.677453703703704,"2024-03-10 18:40:22",22,NA,NA,4.88852179073178
"First","FCPEN","Erythrocebus patas","DSCF0074.JPG",7,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:23",6,0.677453703703704,"2024-03-10 18:40:23",1,NA,NA,4.88859451278395
"First","FCPEN","Erythrocebus patas","DSCF0075.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:23",6,0.677453703703704,"2024-03-10 18:40:23",0,NA,NA,4.88859451278395
"First","FCPEN","Erythrocebus patas","DSCF0076.JPG",7,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:42",6,0.677453703703704,"2024-03-10 18:40:42",19,NA,NA,4.88997623177511
"First","FCPEN","Erythrocebus patas","DSCF0077.JPG",9,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:43",6,0.677453703703704,"2024-03-10 18:40:43",1,NA,NA,4.89004895382728
"First","FCPEN","Erythrocebus patas","DSCF0078.JPG",10,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:40:43",6,0.677453703703704,"2024-03-10 18:40:43",0,NA,NA,4.89004895382728
"First","FCPEN","Erythrocebus patas","DSCF0079.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:41:08",6,0.677453703703704,"2024-03-10 18:41:08",25,NA,NA,4.89186700513144
"First","FCPEN","Erythrocebus patas","DSCF0080.JPG",13,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:41:09",6,0.677453703703704,"2024-03-10 18:41:09",1,NA,NA,4.89193972718361
"First","FCPEN","Erythrocebus patas","DSCF0081.JPG",11,"VICTURE","HC300",96.0772868655396,"2024-03-10","18:41:10",6,0.677453703703704,"2024-03-10 18:41:10",1,NA,NA,4.89201244923577
